word,onset1,vowel1,tone1,onset2,vowel2,tone2,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
nanu,n,a,M,n,u,H,5.768947065,10.23483489,15.70980303,14.51715544,0.00661,0.00332,0.00445,0.00655,0.08198,0.06665,0.05349,0.05661,11.52047826,13.54448691,13.08384928,12.62013929,64.52835941,63.18083592,60.55168657,58.60564512,715.2447468,757.581733,797.6945591,696.8017908,137.1852139,138.3245696,138.4743733,138.4202526,10.12825639,13.51801425,24.01212326,20.64730326,0.00595,0.0023,0.01256,0.01499,0.02937,0.05747,0.06856,0.32662,19.1296452,22.3921728,18.07321543,14.97297491,62.99638132,60.97790005,56.6713159,49.41374451,769.6738972,645.2066413,564.4372567,628.9655658,164.2842428,167.8122614,171.1903825,174.3344653
ninu,n,i,L,n,u,H,-2.328757227,-9.970301591,-9.03830167,-8.514715289,0.12546,0.11394,0.04041,0.04706,0.1469,0.22417,0.23469,0.31134,3.801427097,5.246973737,5.74938735,6.25555367,54.53054296,53.13150623,52.7618882,51.72623092,423.7038517,397.6726724,394.3743052,418.7167623,99.27339909,92.99285258,88.39404412,85.41335827,13.4867457,12.82012312,14.41923031,21.84360387,NA,0.04462,0.02397,0.03723,NA,0.16359,0.05622,0.2049,2.642751746,8.592002393,10.66481687,10.25713097,51.36284351,57.36515686,58.49541301,54.56341325,473.4256007,399.3753656,361.9739617,296.9238527,113.2973724,135.7765523,162.5649216,187.0760559
nina,n,i,M,n,a,H,6.068828826,5.269058253,6.623049246,4.229143354,0.00355,0.00079,0.00278,0.00485,0.08378,0.05166,0.02511,0.02634,18.71359391,21.95195865,22.54850947,20.93487999,64.49253715,66.33223699,66.44227357,64.85542899,395.5664526,407.1904483,410.2341217,408.1446093,150.700557,149.6813335,148.4837078,146.7185989,6.099965011,16.55276374,25.92261883,21.88252991,0.00494,0.00132,0.00397,0.00393,0.05067,0.04646,0.0619,NA,15.87031173,20.38938452,16.00672342,11.82910079,71.41984329,67.81085907,59.82528162,52.06152346,628.1610395,650.5831119,584.191338,1205.107409,173.0467517,177.8288485,178.4514905,175.407604
nina,n,i,H,n,a,M,5.737249415,7.082365838,4.866532475,1.85181459,0.00809,0.00304,0.0019,0.00479,0.01499,0.04354,0.00948,0.06954,18.43345113,21.48050318,24.76172189,23.87279077,62.83183071,63.36236342,63.3768835,63.45152662,313.8985597,320.087299,349.1222436,401.9364243,162.7707914,167.8387493,169.5490291,169.1647548,3.936219522,4.142156722,11.65393534,19.22953466,0.00823,0.00372,0.00574,0.01916,0.03394,0.04639,0.0466,0.12048,14.81423769,15.29505513,13.16510534,10.48750914,67.2968714,64.76141716,57.88545545,51.82472073,642.8501234,649.6894734,620.9926774,1075.421446,147.1289163,145.6632482,146.9280758,153.3539547
nuni,n,u,H,n,i,M,12.95265652,11.81380652,8.40620991,8.892069707,0.00758,0.00304,0.00427,0.00818,0.14831,0.0156,0.03555,0.07278,19.89324341,24.3664441,21.53547227,17.35955904,58.8825384,60.67448799,61.71859164,61.33535554,355.1869094,446.1062184,514.8499371,478.7879621,173.9328912,171.1839272,171.3167217,171.6102177,5.777594821,5.718046759,8.776770852,12.78743458,0.0056,0.00284,0.00499,0.01513,0.02557,0.11028,0.1223,0.12476,18.55080892,18.39907446,15.85747972,14.75351905,62.90772919,60.41823676,56.24072066,52.30135559,458.8623296,485.8311428,261.0304424,341.481966,148.7244282,145.3025427,141.4197093,145.1796257
nana,n,a,L,n,a,H,-4.282066233,-3.273999125,-3.47181139,-2.266360747,NA,NA,NA,NA,NA,NA,NA,NA,0.269312156,1.192786477,0.415550337,1.123742814,50.23804107,52.28736974,50.87801511,49.16405662,718.490106,764.904018,804.9891369,777.2909232,92.11900383,87.31991243,84.33113434,88.53603713,-0.995914168,7.788270717,8.093751488,25.74749798,NA,0.04202,0.01893,0.03692,NA,0.09065,0.05992,0.16591,-4.166399571,-0.877489783,5.295589733,7.805518816,54.25467043,58.29307199,58.70891685,53.0192375,760.2809429,686.339692,551.3823783,1272.330418,117.0185557,124.619552,154.4219163,174.4948621
nini,n,i,M,n,i,M,7.985083717,7.860456589,9.653852953,8.256591823,0.00492,0.00183,0.00516,0.00292,0.09427,0.04727,0.04232,0.02743,19.27236943,22.99270276,20.89234976,19.66796558,64.18051336,64.77509117,64.77503682,64.44526096,419.2907077,405.0848614,403.7959506,414.5617671,152.4617238,151.8896359,151.6802635,150.6961696,8.365669796,7.866666469,12.29030535,23.79461152,0.00286,0.0044,0.00428,0.01308,0.059,0.05443,0.07393,0.1009,21.19719236,20.79015469,19.03355781,15.30994459,62.96942484,61.33430873,57.84289741,53.36420083,379.8234035,429.4938249,401.6811731,506.5771445,149.1476117,146.7857264,145.7846024,150.0913213
nani,n,a,M,n,i,L,5.0764837,6.970679252,6.032346665,5.013396445,0.00778,0.00257,0.00108,0.01094,0.07422,0.0555,0.0285,0.11031,12.61551823,15.06822341,17.46531034,12.96960225,64.83956947,66.82227785,67.5079397,65.91300589,643.6833272,687.2296915,703.5910617,691.3008703,146.5152404,150.4714689,150.4591368,146.7302188,7.912826533,1.545793332,-4.671801233,-6.726300809,NA,NA,0.17834,0.12797,NA,NA,NA,0.17955,4.566738363,4.240512424,2.349049522,1.092329559,58.57527952,55.63598994,53.44356892,50.51409236,457.566976,462.3098277,444.626176,418.273374,114.2443233,104.6134332,101.2412153,116.0961914
nunu,n,u,M,n,u,H,13.82487397,13.63475448,15.47068096,14.74570631,0.00629,0.00268,0.00905,0.00433,0.43761,0.07194,0.10486,0.12052,13.81293013,18.05159648,19.97265718,19.76832603,55.39933006,55.8117256,56.38000939,56.23543246,515.7979399,446.7060926,311.7295432,658.2288249,142.0641706,143.9346374,144.950362,144.612812,17.84073748,6.992605307,8.41145409,14.84916615,0.00189,0.0042,0.00602,0.01208,0.03925,0.02458,0.02689,0.17205,21.84305419,22.56521373,19.321292,16.84986901,63.67293164,62.25637989,59.76015187,54.04908461,688.957807,594.3669181,544.8559249,712.7078819,179.5366509,180.7974702,184.1129214,185.7016778
ninu,n,i,L,n,u,L,4.336856415,5.452428029,-2.423203422,-11.05285146,NA,NA,0.19567,0.04477,NA,NA,NA,0.33339,4.415442694,1.778164255,1.750138214,3.176757838,53.51499352,52.66165964,50.93765503,49.96909905,499.9628903,499.8533552,493.1805991,407.1513567,119.9072128,104.750144,98.07084206,92.49162677,12.27687396,6.661374075,NA,NA,0.02726,NA,NA,NA,0.37387,NA,NA,NA,1.392644012,-0.32935838,-3.172781052,-5.516525581,48.2297876,46.47373525,47.45465093,43.46839067,606.4630135,826.1577485,729.9373191,716.0557758,156.5570294,100.6960512,NA,NA
nuni,n,u,H,n,i,L,10.4848917,8.361025829,7.649873054,12.40997187,0.01053,0.00719,0.00133,0.00246,0.08663,0.02446,0.03916,0.02687,18.73274959,21.42956648,27.70714485,23.91411296,59.23154088,60.34314335,60.72957674,61.54054899,302.2606847,336.6341614,431.2141301,481.3162,163.1925429,172.6935939,177.7790691,180.4990239,9.541288163,11.18554539,10.16168362,-0.598850419,0.00815,0.04581,0.11396,NA,0.01827,0.13866,NA,NA,13.48754678,5.512015983,7.517134272,9.045048683,65.79051232,65.05494149,57.4440265,47.91625357,366.7043468,404.2841199,328.0831102,348.1415741,175.8784538,149.7452745,110.6504762,95.80799006
nanu,n,a,M,n,u,M,5.15883657,10.92354549,8.308313475,8.815009121,0.00534,0.0042,0.00282,0.00241,0.06062,0.03587,0.04114,0.02395,12.87408727,12.62686281,13.58728834,16.10196606,62.55026546,61.58739384,61.48908616,61.01005619,669.9456127,693.5369635,646.5746688,608.013782,144.2899552,148.6381862,149.5704511,148.8824393,12.06624016,11.56886582,15.52562819,25.24710448,0.00483,0.00268,0.00603,0.01251,0.02244,0.05037,0.05958,0.08886,19.86499266,22.92652468,21.86592054,18.01394394,60.96600746,58.71394504,56.39595442,52.27255523,521.0722897,668.9770488,434.1962088,761.2449427,150.1178827,147.2357621,146.8256867,150.8251843
nana,n,a,L,n,a,M,-8.070346388,-8.525808689,-8.119769473,-8.510170339,0.0727,NA,NA,NA,0.07505,NA,NA,NA,-0.62353,-3.398076687,-2.124202246,-3.387984089,56.03904527,56.57011508,54.91806064,51.56300212,652.3051683,699.1841956,664.9161838,739.311482,96.66773801,93.53944091,91.25936958,89.80588088,4.478526531,4.517811259,7.954619794,20.49743763,0.0057,0.00821,0.007,0.02822,0.05556,0.08854,0.13453,0.18407,14.74257769,12.24208362,10.73933917,8.459280685,63.95574617,64.38889452,60.87939597,53.98671117,640.3609357,650.5753795,754.8111141,1125.109065,144.6416532,144.5794915,142.8349649,146.4324564
ninu,n,i,H,n,u,M,8.597452432,7.371130459,6.574671305,6.815624457,0.00511,0.00415,0.00359,0.00624,0.02771,0.04697,0.05292,0.05143,20.27396679,20.68772556,21.60736236,22.43840061,61.23118447,61.3070782,60.92729831,60.33104303,324.875579,390.2140255,418.5017975,362.7720415,163.7031858,166.5663005,166.6007125,164.3173882,7.837843228,9.906170346,13.84566833,20.76151176,0.00429,0.00365,0.00556,0.01244,0.04588,0.05503,0.0584,0.1392,20.11171667,21.5224026,20.86327462,17.3240489,58.06368732,57.47952131,55.37811263,51.63298518,413.1164625,581.7543661,677.5682029,815.2655338,143.1367779,143.5379328,144.2807546,150.1266864
nunu,n,u,L,n,u,H,-9.784748642,-6.352893564,-2.474292008,-1.97481591,0.12086,NA,0.05496,NA,0.06188,NA,0.25906,NA,-0.091736196,-1.058115826,0.007099185,-2.575319516,45.83789425,44.87446321,44.66847314,42.7580516,617.6235388,600.8869519,593.0905837,666.3569365,87.40774723,82.4340655,78.34170225,78.55007737,13.00209202,12.46984574,16.31049609,23.30835902,NA,0.02981,0.02577,0.02805,NA,0.22142,0.03501,0.24261,9.030425022,9.300268839,10.90683552,10.26825173,51.70841988,59.21268881,61.72779368,56.06791086,756.2628275,602.4553784,389.3710822,339.4482287,122.2849712,135.1218236,165.3823307,207.3060675
nana,n,a,M,n,a,M,11.93353752,11.27274759,12.97583285,10.39075556,0.00583,0.00261,0.00361,0.0031,0.04511,0.06621,0.05962,0.02165,13.76708384,15.52236363,14.56000723,13.52411405,66.98907947,67.2560733,65.53507658,64.95838637,694.2811118,771.5973725,717.6657496,728.7422213,148.0911476,150.5274114,150.3509007,148.1561193,9.563389014,6.595095763,8.130385345,12.59503018,0.00397,0.0039,0.00352,0.00346,0.03457,0.11044,0.0565,0.16977,16.55109362,16.50924753,15.13189471,13.63354091,67.45770526,64.88392864,60.82160207,56.95249927,668.8761947,643.7097125,587.5317914,500.5889985,148.6829575,147.6177026,146.8684987,145.632443
nanu,n,a,H,n,u,M,4.023085531,3.266972277,10.09968315,13.56285324,0.01226,0.00446,0.00243,0.00576,0.08145,0.05784,0.07512,0.05619,15.03129288,15.35933675,16.29079804,16.42106114,63.3407881,65.32283278,62.95444776,59.84718765,653.9416523,702.1241359,680.9446777,709.6520821,162.2279112,163.3854519,163.6681464,164.2680616,10.75403765,13.36454694,15.97152558,16.30350427,0.00339,0.00291,0.00736,0.0084,0.05989,0.05718,0.06014,0.1217,20.89396192,22.94578882,18.54726982,15.70551452,62.07210721,59.83446799,55.72265172,50.693697,476.716863,570.2856981,772.3322618,941.8235339,146.7567534,144.5272549,143.8546425,147.3909072
ninu,n,i,H,n,u,L,17.12216243,13.44470668,10.61842538,5.431574857,0.0039,0.00419,0.0063,0.00528,0.05951,0.0397,0.02095,0.03684,20.4268211,20.15932614,18.35788902,21.20806693,60.71682427,62.24921385,61.54781949,60.64650518,297.2082063,296.3605457,273.9060565,317.9204223,177.5243989,179.2093828,185.116047,188.5002448,9.493329989,11.59647916,12.23394418,12.41996297,0.00671,0.02325,0.04869,NA,0.07372,0.07002,0.18612,NA,14.00017198,10.17720646,4.136436503,4.688132745,60.13187927,61.19659464,59.27625196,53.05415463,716.2386734,526.4769127,575.6620775,376.3689637,180.8501174,165.7673115,143.1272106,124.1682848
nuna,n,u,H,n,a,M,9.209787446,6.593378206,7.392021361,5.967721363,0.00738,0.00284,0.00075,0.0016,0.03899,0.05592,0.03758,0.03763,23.13413885,24.34589865,26.6224838,23.15938902,61.05363925,62.20303682,62.08831791,61.81815365,368.2279591,491.4168616,608.9371621,663.3571806,175.8135207,176.6651645,175.2475414,174.6760585,5.17202925,5.249371183,11.6752585,20.48024484,0.01799,0.00235,0.00891,0.01589,0.14598,0.04536,0.12493,0.11564,12.80740511,14.30433432,11.44283534,8.535118065,67.21959412,67.26085829,59.70516376,53.15508556,684.5128313,717.9183086,762.1039323,577.2009844,148.6408662,147.5427032,145.9355977,147.3544234
nunu,n,u,H,n,u,L,6.116387907,3.689678011,6.537441886,9.470954121,0.00545,0.00516,0.00168,0.00849,0.03845,0.01879,0.01404,0.04806,21.07882053,23.04491902,28.96347427,20.85163305,62.34944708,62.56231937,61.63533601,59.73094334,351.8417169,367.1050321,329.1866802,313.1178446,181.3491949,183.5276491,182.5954874,188.4614909,10.80766686,10.57260985,16.0986721,13.91924762,0.0064,0.034,0.0804,NA,0.04227,0.03283,0.11563,NA,13.6214163,8.369406983,4.076179535,4.327029971,62.76595037,62.69420488,59.93639184,50.11493154,374.3182025,354.3363237,498.9193488,717.6393861,171.8047591,157.8359768,133.8507827,119.7131196
nini,n,i,L,n,i,H,10.97870035,2.731202707,-13.42544053,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41979919,4.814568978,5.882020346,6.585893242,53.97409368,50.36939265,46.15902411,44.07727889,429.1650456,502.8784134,424.6380369,413.9487938,104.6322695,97.68151535,95.9744234,NA,11.22402769,12.83618279,16.74742027,18.11914441,NA,0.04321,0.02551,0.0552,NA,0.12679,0.03041,NA,7.740173468,8.838239626,10.42613715,8.834115103,50.54911704,58.91356117,59.25839296,52.03225734,333.7930376,293.4613918,262.1052646,293.3212691,110.3372236,136.53407,170.1080447,194.1085329
nina,n,i,H,n,a,H,1.860027173,-0.3198079,0.433255046,0.671751824,0.00087,0.00339,0.00182,0.00059,0.05019,0.0239,0.01282,0.01077,19.06299356,19.4009239,21.33033891,20.97732321,62.99275674,63.76035852,63.79170374,63.69920691,365.0695676,369.3860764,375.8205651,375.2923798,183.4474662,186.6919731,187.8358324,186.2793893,0.501356982,3.416585588,8.991925492,19.0092974,0.00605,0.00317,0.00626,0.01867,0.0254,0.03814,0.0575,0.19164,13.22936427,15.33074864,13.02719577,11.14674173,70.02300802,68.57363325,63.1260975,52.6548144,711.8511362,752.7208042,672.9735447,390.6493883,186.6182173,184.8215416,180.9219454,180.6384051
nani,n,a,L,n,i,L,7.316038703,8.674726748,4.755553102,0.287589063,NA,NA,NA,NA,NA,NA,NA,NA,-2.226901394,0.498566319,-1.828974938,-3.778203349,56.37046167,56.51298432,54.91355635,53.32581725,764.1262025,818.586685,799.8995496,702.3255009,101.2019191,99.32618832,97.01487285,94.17634854,-14.60050495,-5.057385903,-6.484886361,-12.80419539,NA,NA,0.07204,0.00699,NA,NA,NA,NA,NA,4.418850847,5.745908224,NA,49.6190764,48.85511311,47.67454072,46.30389566,469.0542398,452.4594596,391.3068188,384.9159846,90.57464298,90.95073162,89.72678018,88.69668913
nanu,n,a,L,n,u,M,0.504052345,-4.970981323,-5.348503779,-2.702631953,NA,NA,NA,NA,NA,NA,NA,NA,-5.747546141,-4.341187715,-3.255990103,0.617299857,54.12552415,52.69953588,51.15415782,48.44067555,652.8837435,678.0613434,755.6465597,878.7197182,98.56681043,94.2521894,89.44488288,86.78542709,12.24005468,17.05867935,16.09435367,19.52813135,0.00342,0.00295,0.0055,0.01121,0.0635,0.04454,0.04749,0.09652,22.45443936,23.69387904,21.47176398,16.42446791,60.34962612,57.87897046,54.92610288,52.48525311,390.0371658,487.7408427,456.822053,524.3499941,150.0645467,148.0592726,149.7912074,145.4336085
ninu,n,i,M,n,u,M,8.456611381,8.480106852,9.583432901,9.925624811,0.00451,0.00508,0.00415,0.00374,0.06938,0.03645,0.04934,0.0596,19.69082397,20.32462022,19.39258023,20.77770078,61.21942549,60.8522007,60.18238903,59.32408588,295.2104652,298.4138165,303.8506362,301.9019184,153.4214659,153.0470824,151.3762129,149.688108,10.04833555,13.22482074,18.57932651,19.17745545,0.00655,0.00321,0.00373,0.01216,0.10263,0.08065,0.05004,0.14962,16.95456254,21.19471258,23.51592098,18.37596416,59.38617751,58.49659975,55.61311192,50.20269724,545.5933416,556.8242523,463.8550809,200.035136,151.7559706,151.3059873,150.5468205,153.03109
nini,n,i,L,n,i,L,12.42382582,14.10736438,8.11214386,-0.744334623,NA,NA,NA,NA,NA,NA,NA,NA,9.537394049,7.232521304,5.626627975,4.981166889,52.30994055,50.91532676,51.62467204,48.77068623,489.41032,936.9659205,399.6970675,393.5992497,101.9168804,98.02829963,96.82899043,96.7785327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.041940444,4.493754303,6.082249223,6.142911886,48.33230047,44.2753168,42.3401121,38.75916613,370.6431849,718.0121443,452.4927667,527.6218112,NA,NA,NA,NA
nuna,n,u,H,n,a,H,3.880557321,2.903265723,7.567144113,7.420706333,0.00942,0.00334,0.00492,0.00348,0.06486,0.0564,0.07367,0.02855,20.51923956,22.57214227,21.97637611,24.66001499,58.42188856,59.62833361,59.41686713,59.79489088,416.6757595,477.8616499,590.3222828,615.3808531,181.5216018,180.8994859,179.0265653,176.3582836,0.008091628,4.608102923,11.73032937,23.32241128,0.00335,0.0039,0.00935,0.02771,0.03346,0.02284,0.09643,0.17121,15.85501809,15.01816,11.99726279,10.58459488,67.92679262,66.42747258,62.42728684,54.7563393,681.3123374,710.257309,627.2924111,553.4683468,181.1036337,180.8716096,180.7303458,176.3966605
nina,n,i,L,n,a,L,12.74103017,-0.475675333,0.671162506,-4.783143081,NA,NA,NA,0.17386,NA,NA,NA,NA,4.287571958,2.967429452,2.757943159,3.156607127,53.48698737,50.885007,49.69376395,48.94686178,461.7505466,500.6092784,546.4248257,501.2871343,101.4999367,95.48589542,95.6339439,122.4979825,-7.195101974,-0.296392469,-0.470762876,NA,0.00172,NA,NA,NA,NA,NA,NA,NA,-1.990502262,2.848491121,-0.155381237,-2.265084799,52.61768965,55.61210596,52.618173,49.75492126,598.6761969,768.1003133,888.0422731,819.5791053,113.6436802,89.50286453,85.06927912,NA
nini,n,i,M,n,i,L,7.44708774,7.453628695,7.707189359,7.841483386,0.00829,0.00368,0.00294,0.00413,0.06014,0.0458,0.03093,0.06534,22.42483067,22.32661002,22.80231419,19.94476954,61.27777578,63.02107079,62.76428553,60.85438434,309.9813184,315.7694706,306.0519298,304.8901036,157.4495023,158.3925835,157.1022124,153.9201843,-4.386806821,-8.694635011,-8.99356815,-4.404288874,0.07468,0.08871,0.06667,NA,0.45622,0.20238,0.46312,NA,7.509654611,7.663553965,7.751648231,8.417085569,51.86838213,51.89111047,50.20415175,44.95873062,239.6909793,621.6923667,987.3403469,2007.659885,95.62379837,91.98496077,91.03432326,92.3006919
ninu,n,i,H,n,u,H,3.125284337,3.560698522,9.248162347,11.70026055,0.005,0.00227,0.00297,0.00174,0.04616,0.00898,0.02891,0.05383,26.84618213,23.70438213,25.04840614,25.55609237,62.26379598,63.48593686,62.77647645,60.97679822,326.8962304,334.2739727,338.5327302,318.084928,181.7631325,180.7336853,178.2051092,176.7547389,12.3803837,15.15891308,19.19329692,14.62514184,0.00385,0.00508,0.01399,0.01421,0.04947,0.05449,0.0546,0.08179,23.26509501,23.29739262,18.53869229,21.34261985,61.20277037,59.27851482,56.58929604,52.24225395,619.1670781,365.9822785,416.9210347,255.5723407,176.9520636,175.1748368,179.8893982,182.6034814
nani,n,a,M,n,i,M,2.81682263,3.410300656,3.339534316,3.707047522,0.00285,0.00405,0.00546,0.00475,0.11939,0.04004,0.03071,0.0108,18.38308412,18.27059726,14.73307417,14.19726336,68.79259061,69.75487817,68.43507947,66.02531662,772.4341008,799.6637779,762.1010403,733.7888618,158.449367,159.325018,157.525081,153.6540664,5.901194459,8.040832069,15.34684495,19.04859704,0.0035,0.00376,0.0069,0.01159,0.06589,0.04594,0.0543,0.0815,21.46055344,20.8874864,19.6438984,18.13252898,64.33389006,63.41007337,59.84353511,53.81898073,415.599432,392.1504045,280.1205514,177.5708771,155.5211201,155.4753092,154.9718135,156.7506841
nuni,n,u,L,n,i,H,6.214366456,0.721954421,-5.698888795,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.879860541,-2.768556026,-1.729115136,-0.600344191,54.77496683,52.10235884,49.06819372,47.9379189,985.1925765,935.7252252,624.9570229,976.9476166,108.2786987,102.8965677,99.8201606,NA,16.14322278,11.86886546,16.11722957,NA,0.03821,0.03168,0.02491,NA,0.1897,0.02176,0.21057,NA,8.686014478,8.331084212,9.240217625,7.489189918,58.65705537,63.76057065,57.3882116,41.66216559,312.9999467,312.8412764,313.6565649,294.380246,127.9806073,164.5042939,208.0189914,NA
nuna,n,u,M,n,a,H,6.097059565,5.087727398,5.855729364,4.487955789,0.00744,0.00233,0.00117,0.00564,0.03736,0.01318,0.04065,0.03558,20.83428981,25.28508547,25.23367174,20.75372617,63.1408747,63.1630599,62.64907748,60.85208143,386.079872,399.6590725,385.3432309,369.6327591,160.3489412,162.5451353,162.2543629,158.961668,0.837545734,3.342096976,9.668024641,17.36353651,0.00703,0.00297,0.00467,0.01166,0.0724,0.03256,0.07571,0.13123,19.11088188,18.67548934,16.81592862,12.56604633,68.71716614,66.60620786,61.25152041,53.53419996,716.8965712,785.2285877,665.5261026,394.4212399,186.0105701,185.85305,184.4491655,186.1795558
nani,n,a,L,n,i,H,NA,NA,-0.026857834,0.56305031,NA,NA,NA,NA,NA,NA,NA,NA,-3.708501524,-1.638387425,-1.477117705,-1.504215365,56.92788616,58.36999163,58.09009618,56.90014923,772.3294431,787.1145516,773.360862,727.7748563,NA,NA,88.47299165,96.71046483,10.1823233,10.23843485,13.07999911,17.63174773,0.03137,0.02525,0.0192,0.01919,0.07332,0.12912,0.04892,0.16907,12.37937536,10.19360738,13.20458565,9.595149666,54.03611648,57.81836486,57.32709775,50.50254024,373.3864635,294.4091032,259.5841446,295.6442487,116.0062557,145.4878651,181.4949341,218.4106368
nana,n,a,H,n,a,M,4.549444739,7.872398528,8.046677755,8.430228066,0.027,0.00264,0.00274,0.00274,0.0308,0.03738,0.03313,0.06226,12.79741506,15.70450904,15.30195375,14.69351806,66.96808446,66.80284041,66.49164135,64.4040534,746.4282361,764.479998,794.7403931,740.4774046,170.384498,174.1911197,175.6831514,174.9348786,3.722645923,4.37211189,8.676581373,20.04212803,0.00734,0.00501,0.01244,0.03297,0.0386,0.05523,0.06371,0.15111,14.50827686,14.0245023,10.27345501,7.600301601,65.60448896,63.69515081,58.862917,51.71884134,721.9861343,753.5618484,901.976475,1178.17322,157.7793362,155.2959717,153.9164409,157.1715657
nunu,n,u,L,n,u,M,-6.90074619,-6.049734363,-4.514354934,-13.59899326,0.08264,0.10334,NA,NA,0.22675,0.03479,NA,NA,2.525520949,2.543370167,3.083177959,-0.00090983,50.32194725,49.12319716,48.38308057,49.15129592,492.2983355,495.3309429,478.0507789,535.813301,105.3742784,100.283015,97.49962924,95.71271257,13.03877748,8.906967905,19.4242009,18.6581591,0.04369,0.02028,0.02079,0.01673,0.2654,0.08534,0.06518,0.05084,8.380723745,11.57728717,12.40969042,8.484278962,55.51069678,59.62723499,57.91586086,50.00921011,468.8577044,406.0125725,374.0212323,373.1525769,126.9224461,152.8602034,180.4165012,206.7375759
ninu,n,i,M,n,u,L,9.121629853,7.116340621,5.553640266,4.686506664,0.00991,0.00235,0.0034,0.00634,0.01958,0.02182,0.01957,0.0464,20.50373513,21.34514309,21.49158755,19.76796209,66.72632526,66.71048194,66.307346,65.59600365,383.3058141,380.4910584,387.9738706,397.1852902,158.7989078,160.5208051,161.7922952,160.115903,5.698566353,-11.75969448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.048232758,-1.8907613,1.130461072,-0.08707302,51.16500722,48.17928585,45.85116037,45.00922554,674.599546,600.7634042,508.9420539,499.8861229,101.7509693,96.94386956,NA,NA
nini,n,i,H,n,i,L,-1.220206297,-2.544745257,-0.797629018,3.10803549,0.00532,0.00434,0.00394,0.00207,0.0101,0.01445,0.03072,0.05951,17.42600843,20.12998508,21.02698258,21.27710578,65.04257312,64.49310216,63.81487016,60.73229222,378.6655551,391.2685728,390.0679901,383.4726402,189.5816459,198.8887133,198.7767967,198.2911189,2.894024898,11.07692191,9.965610815,5.412710008,0.01645,0.04179,NA,NA,0.04687,0.11372,NA,NA,9.717743359,6.840149047,-0.538711478,3.77958003,61.35400816,61.60220101,53.06086401,42.8385879,414.5958831,470.4712372,394.8411315,329.3531432,190.0278081,156.269816,113.9694106,100.5665225
nunu,n,u,H,n,u,H,3.259408371,0.247765459,0.812401854,1.829373703,0.00624,0.00653,0.00351,0.00502,0.05301,0.00783,0.0173,0.0536,16.62987718,15.78430156,20.27173552,22.82744015,59.77294106,61.42187674,61.79605404,60.82711597,895.8591163,861.6234602,631.7174651,457.2109441,193.3931671,192.7282549,189.0524204,186.60376,0.20934957,4.091193671,8.895651845,12.4851394,0.00279,0.00396,0.00409,0.0125,0.04612,0.054,0.08451,0.08549,19.0218532,20.62269711,17.78789646,13.66451567,61.43375215,60.25586863,57.03307249,50.22966644,554.6927503,438.9689536,868.6609313,262.735451,188.1236501,186.7689362,186.7071615,188.6449831
nina,n,i,M,n,a,M,6.461997665,5.498223654,6.549815248,6.831940923,0.00539,0.00216,0.00246,0.00214,0.0264,0.02747,0.01051,0.01935,23.26424299,25.16372748,19.90990756,18.90025499,65.96651505,67.24638037,67.33097001,67.18604102,367.997083,369.4865919,371.6237002,390.4155471,175.0304973,176.711041,175.4588486,171.7786574,5.799098308,5.729911889,11.22775897,22.12138195,0.00504,0.0056,0.00762,0.01573,0.03197,0.0594,0.07258,0.187,12.28412224,12.04607785,9.208028003,7.612964476,68.62595026,65.95766208,59.40548881,52.3979523,713.5494387,738.8482655,667.9505234,1128.265599,174.576931,169.7972566,169.6109528,185.4579554
nina,n,i,H,n,a,L,6.706858715,12.73331428,11.44460165,4.770570969,0.00463,0.00299,0.00311,0.00366,0.0396,0.02705,0.03718,0.05974,22.42165667,24.43248014,22.60494616,22.8012744,61.09504325,60.88843017,60.97436382,61.30920675,313.747871,331.4090921,334.998165,326.6333538,188.1819448,194.0269875,194.5120862,190.588742,6.041845483,5.015015036,13.67264134,NA,0.02864,0.04456,NA,NA,0.09381,0.19493,NA,NA,-1.476018852,-1.740864582,-1.188848729,0.090517036,67.47756748,66.22633455,56.86813979,50.72140264,724.0587904,733.8318682,750.3143634,895.9293967,175.7336982,146.3322125,136.1094021,NA
